                                         List of relations
 Schema |     Name      |   Type   | Owner | Persistence | Access method |    Size    | Description 
 public | dim83_pkey    | index | pi    | dim83  | permanent   | btree         | 40 kB | 
 public | dim84_id_idx  | index | pi    | dim84  | permanent   | btree         | 40 kB | 
 public | dim84_pkey    | index | pi    | dim84  | permanent   | btree         | 40 kB | 
 public | dim85_id_idx  | index | pi    | dim85  | permanent   | btree         | 40 kB | 
 public | dim85_pkey    | index | pi    | dim85  | permanent   | btree         | 40 kB | 
 public | dim86_id_idx  | index | pi    | dim86  | permanent   | btree         | 40 kB | 
 public | dim86_pkey    | index | pi    | dim86  | permanent   | btree         | 40 kB | 
 public | dim87_id_idx  | index | pi    | dim87  | permanent   | btree         | 40 kB | 
 public | dim87_pkey    | index | pi    | dim87  | permanent   | btree         | 40 kB | 
 public | dim88_id_idx  | index | pi    | dim88  | permanent   | btree         | 40 kB | 
 public | dim88_pkey    | index | pi    | dim88  | permanent   | btree         | 40 kB | 
 public | dim89_id_idx  | index | pi    | dim89  | permanent   | btree         | 40 kB | 
 public | dim89_pkey    | index | pi    | dim89  | permanent   | btree         | 40 kB | 
 public | dim8_id_idx   | index | pi    | dim8   | permanent   | btree         | 40 kB | 
 public | dim8_pkey     | index | pi    | dim8   | permanent   | btree         | 40 kB | 
 public | dim90_id_idx  | index | pi    | dim90  | permanent   | btree         | 40 kB | 
 public | dim90_pkey    | index | pi    | dim90  | permanent   | btree         | 40 kB | 
 public | dim91_id_idx  | index | pi    | dim91  | permanent   | btree         | 40 kB | 
 public | dim91_pkey    | index | pi    | dim91  | permanent   | btree         | 40 kB | 
 public | dim92_id_idx  | index | pi    | dim92  | permanent   | btree         | 40 kB | 
 public | dim92_pkey    | index | pi    | dim92  | permanent   | btree         | 40 kB | 
 public | dim93_id_idx  | index | pi    | dim93  | permanent   | btree         | 40 kB | 
 public | dim93_pkey    | index | pi    | dim93  | permanent   | btree         | 40 kB | 
 public | dim94_id_idx  | index | pi    | dim94  | permanent   | btree         | 40 kB | 
 public | dim94_pkey    | index | pi    | dim94  | permanent   | btree         | 40 kB | 
 public | dim95_id_idx  | index | pi    | dim95  | permanent   | btree         | 40 kB | 
 public | dim95_pkey    | index | pi    | dim95  | permanent   | btree         | 40 kB | 
 public | dim96_id_idx  | index | pi    | dim96  | permanent   | btree         | 40 kB | 
 public | dim96_pkey    | index | pi    | dim96  | permanent   | btree         | 40 kB | 
 public | dim97_id_idx  | index | pi    | dim97  | permanent   | btree         | 40 kB | 
 public | dim97_pkey    | index | pi    | dim97  | permanent   | btree         | 40 kB | 
 public | dim98_id_idx  | index | pi    | dim98  | permanent   | btree         | 40 kB | 
 public | dim98_pkey    | index | pi    | dim98  | permanent   | btree         | 40 kB | 
 public | dim99_id_idx  | index | pi    | dim99  | permanent   | btree         | 40 kB | 
 public | dim99_pkey    | index | pi    | dim99  | permanent   | btree         | 40 kB | 
 public | dim9_id_idx   | index | pi    | dim9   | permanent   | btree         | 40 kB | 
 public | dim9_pkey     | index | pi    | dim9   | permanent   | btree         | 40 kB | 
 public | t_pkey        | index | pi    | t      | permanent   | btree         | 21 MB | 
(201 rows)

