                                           List of relations
 Schema |     Name      |   Type   |  Owner   | Persistence | Access method |    Size    | Description 
 public | dim83_pkey    | index | postgres | dim83  | permanent   | btree         | 240 kB | 
 public | dim84_id_idx  | index | postgres | dim84  | permanent   | btree         | 240 kB | 
 public | dim84_pkey    | index | postgres | dim84  | permanent   | btree         | 240 kB | 
 public | dim85_id_idx  | index | postgres | dim85  | permanent   | btree         | 240 kB | 
 public | dim85_pkey    | index | postgres | dim85  | permanent   | btree         | 240 kB | 
 public | dim86_id_idx  | index | postgres | dim86  | permanent   | btree         | 240 kB | 
 public | dim86_pkey    | index | postgres | dim86  | permanent   | btree         | 240 kB | 
 public | dim87_id_idx  | index | postgres | dim87  | permanent   | btree         | 240 kB | 
 public | dim87_pkey    | index | postgres | dim87  | permanent   | btree         | 240 kB | 
 public | dim88_id_idx  | index | postgres | dim88  | permanent   | btree         | 240 kB | 
 public | dim88_pkey    | index | postgres | dim88  | permanent   | btree         | 240 kB | 
 public | dim89_id_idx  | index | postgres | dim89  | permanent   | btree         | 240 kB | 
 public | dim89_pkey    | index | postgres | dim89  | permanent   | btree         | 240 kB | 
 public | dim8_id_idx   | index | postgres | dim8   | permanent   | btree         | 240 kB | 
 public | dim8_pkey     | index | postgres | dim8   | permanent   | btree         | 240 kB | 
 public | dim90_id_idx  | index | postgres | dim90  | permanent   | btree         | 240 kB | 
 public | dim90_pkey    | index | postgres | dim90  | permanent   | btree         | 240 kB | 
 public | dim91_id_idx  | index | postgres | dim91  | permanent   | btree         | 240 kB | 
 public | dim91_pkey    | index | postgres | dim91  | permanent   | btree         | 240 kB | 
 public | dim92_id_idx  | index | postgres | dim92  | permanent   | btree         | 240 kB | 
 public | dim92_pkey    | index | postgres | dim92  | permanent   | btree         | 240 kB | 
 public | dim93_id_idx  | index | postgres | dim93  | permanent   | btree         | 240 kB | 
 public | dim93_pkey    | index | postgres | dim93  | permanent   | btree         | 240 kB | 
 public | dim94_id_idx  | index | postgres | dim94  | permanent   | btree         | 240 kB | 
 public | dim94_pkey    | index | postgres | dim94  | permanent   | btree         | 240 kB | 
 public | dim95_id_idx  | index | postgres | dim95  | permanent   | btree         | 240 kB | 
 public | dim95_pkey    | index | postgres | dim95  | permanent   | btree         | 240 kB | 
 public | dim96_id_idx  | index | postgres | dim96  | permanent   | btree         | 240 kB | 
 public | dim96_pkey    | index | postgres | dim96  | permanent   | btree         | 240 kB | 
 public | dim97_id_idx  | index | postgres | dim97  | permanent   | btree         | 240 kB | 
 public | dim97_pkey    | index | postgres | dim97  | permanent   | btree         | 240 kB | 
 public | dim98_id_idx  | index | postgres | dim98  | permanent   | btree         | 240 kB | 
 public | dim98_pkey    | index | postgres | dim98  | permanent   | btree         | 240 kB | 
 public | dim99_id_idx  | index | postgres | dim99  | permanent   | btree         | 240 kB | 
 public | dim99_pkey    | index | postgres | dim99  | permanent   | btree         | 240 kB | 
 public | dim9_id_idx   | index | postgres | dim9   | permanent   | btree         | 240 kB | 
 public | dim9_pkey     | index | postgres | dim9   | permanent   | btree         | 240 kB | 
 public | t_pkey        | index | postgres | t      | permanent   | btree         | 214 MB | 
(201 rows)

