20240119-1800-glibc 32768 count epyc 0-master 0 simple 96 1 1327976.775202 0.072
20240119-1800-glibc 32768 count epyc 0-master 0 simple 160 1 1653124.380314 0.097
20240119-1800-glibc 32768 count epyc 0-master 0 simple 224 1 1791580.452452 0.125
20240119-1800-glibc 32768 count epyc 0-master 0 prepared 1 1 24827.956101 0.040
20240119-1800-glibc 32768 count epyc 0-master 0 prepared 8 1 187268.405782 0.043
20240119-1800-glibc 32768 count epyc 0-master 0 prepared 16 1 370553.484765 0.043
20240119-1800-glibc 32768 count epyc 0-master 0 prepared 32 1 727161.356574 0.044
20240119-1800-glibc 32768 count epyc 0-master 0 prepared 64 1 1261167.896608 0.051
20240119-1800-glibc 32768 count epyc 0-master 0 prepared 96 1 1499499.145798 0.064
20240119-1800-glibc 32768 count epyc 0-master 0 prepared 160 1 1846512.664644 0.087
20240119-1800-glibc 32768 count epyc 0-master 0 prepared 224 1 2035810.873374 0.110
20240119-1800-glibc 32768 count epyc 0-master 1 simple 1 1 18309.096966 0.055
20240119-1800-glibc 32768 count epyc 0-master 1 simple 8 1 137799.544075 0.058
20240119-1800-glibc 32768 count epyc 0-master 1 simple 16 1 276949.822171 0.058
20240119-1800-glibc 32768 count epyc 0-master 1 simple 32 1 542784.660838 0.059
20240119-1800-glibc 32768 count epyc 0-master 1 simple 64 1 927478.422920 0.069
20240119-1800-glibc 32768 count epyc 0-master 1 simple 96 1 1104000.182559 0.087
20240119-1800-glibc 32768 count epyc 0-master 1 simple 160 1 1353274.252261 0.118
20240119-1800-glibc 32768 count epyc 0-master 1 simple 224 1 1453311.817964 0.154
20240119-1800-glibc 32768 count epyc 0-master 1 prepared 1 1 21785.058948 0.046
20240119-1800-glibc 32768 count epyc 0-master 1 prepared 8 1 164188.913780 0.049
20240119-1800-glibc 32768 count epyc 0-master 1 prepared 16 1 325309.535093 0.049
20240119-1800-glibc 32768 count epyc 0-master 1 prepared 32 1 642133.520081 0.050
20240119-1800-glibc 32768 count epyc 0-master 1 prepared 64 1 1105593.767666 0.058
20240119-1800-glibc 32768 count epyc 0-master 1 prepared 96 1 1319885.837674 0.073
20240119-1800-glibc 32768 count epyc 0-master 1 prepared 160 1 1631433.735585 0.098
20240119-1800-glibc 32768 count epyc 0-master 1 prepared 224 1 1790742.136603 0.125
20240119-1800-glibc 32768 count epyc 0-master 10 simple 1 1 14127.039477 0.071
20240119-1800-glibc 32768 count epyc 0-master 10 simple 8 1 106551.637489 0.075
20240119-1800-glibc 32768 count epyc 0-master 10 simple 16 1 211895.234922 0.076
20240119-1800-glibc 32768 count epyc 0-master 10 simple 32 1 411206.768479 0.078
20240119-1800-glibc 32768 count epyc 0-master 10 simple 64 1 717524.159744 0.089
20240119-1800-glibc 32768 count epyc 0-master 10 simple 96 1 859914.863732 0.112
20240119-1800-glibc 32768 count epyc 0-master 10 simple 160 1 1048460.540703 0.153
20240119-1800-glibc 32768 count epyc 0-master 10 simple 224 1 1120040.675853 0.200
20240119-1800-glibc 32768 count epyc 0-master 10 prepared 1 1 18052.810478 0.055
20240119-1800-glibc 32768 count epyc 0-master 10 prepared 8 1 135809.049878 0.059
20240119-1800-glibc 32768 count epyc 0-master 10 prepared 16 1 270206.370410 0.059
20240119-1800-glibc 32768 count epyc 0-master 10 prepared 32 1 533986.723618 0.060
20240119-1800-glibc 32768 count epyc 0-master 10 prepared 64 1 929441.378078 0.069
20240119-1800-glibc 32768 count epyc 0-master 10 prepared 96 1 1106566.915943 0.087
20240119-1800-glibc 32768 count epyc 0-master 10 prepared 160 1 1393606.121786 0.115
20240119-1800-glibc 32768 count epyc 0-master 10 prepared 224 1 1521804.440717 0.147
20240119-1800-glibc 32768 count epyc 0-master 100 simple 1 1 4248.891518 0.235
20240119-1800-glibc 32768 count epyc 0-master 100 simple 8 1 24568.702969 0.326
20240119-1800-glibc 32768 count epyc 0-master 100 simple 16 1 41508.746903 0.385
20240119-1800-glibc 32768 count epyc 0-master 100 simple 32 1 58131.751403 0.550
20240119-1800-glibc 32768 count epyc 0-master 100 simple 64 1 55361.034735 1.156
20240119-1800-glibc 32768 count epyc 0-master 100 simple 96 1 47594.924956 2.017
20240119-1800-glibc 32768 count epyc 0-master 100 simple 160 1 38588.892085 4.146
20240119-1800-glibc 32768 count epyc 0-master 100 simple 224 1 37511.638342 5.971
20240119-1800-glibc 32768 count epyc 0-master 100 prepared 1 1 4129.773290 0.242
20240119-1800-glibc 32768 count epyc 0-master 100 prepared 8 1 23809.045909 0.336
20240119-1800-glibc 32768 count epyc 0-master 100 prepared 16 1 40364.900213 0.396
20240119-1800-glibc 32768 count epyc 0-master 100 prepared 32 1 57898.060254 0.553
20240119-1800-glibc 32768 count epyc 0-master 100 prepared 64 1 58702.885578 1.090
20240119-1800-glibc 32768 count epyc 0-master 100 prepared 96 1 51978.083289 1.847
20240119-1800-glibc 32768 count epyc 0-master 100 prepared 160 1 42982.772135 3.722
20240119-1800-glibc 32768 count epyc 0-master 100 prepared 224 1 41726.625432 5.368
20240119-1800-glibc 32768 count epyc 0-master 1000 simple 1 1 323.733312 3.089
20240119-1800-glibc 32768 count epyc 0-master 1000 simple 8 1 1652.600122 4.841
20240119-1800-glibc 32768 count epyc 0-master 1000 simple 16 1 2906.112156 5.506
20240119-1800-glibc 32768 count epyc 0-master 1000 simple 32 1 4024.816167 7.951
20240119-1800-glibc 32768 count epyc 0-master 1000 simple 64 1 4424.311577 14.466
20240119-1800-glibc 32768 count epyc 0-master 1000 simple 96 1 4478.986250 21.433
20240119-1800-glibc 32768 count epyc 0-master 1000 simple 160 1 4052.589391 39.481
20240119-1800-glibc 32768 count epyc 0-master 1000 simple 224 1 3860.848361 58.018
20240119-1800-glibc 32768 count epyc 0-master 1000 prepared 1 1 885.720873 1.129
20240119-1800-glibc 32768 count epyc 0-master 1000 prepared 8 1 3251.421651 2.460
20240119-1800-glibc 32768 count epyc 0-master 1000 prepared 16 1 5057.684231 3.164
20240119-1800-glibc 32768 count epyc 0-master 1000 prepared 32 1 6650.977742 4.811
20240119-1800-glibc 32768 count epyc 0-master 1000 prepared 64 1 7221.035927 8.863
20240119-1800-glibc 32768 count epyc 0-master 1000 prepared 96 1 6551.087789 14.654
20240119-1800-glibc 32768 count epyc 0-master 1000 prepared 160 1 5606.923342 28.536
20240119-1800-glibc 32768 count epyc 0-master 1000 prepared 224 1 5155.418554 43.449
20240119-1800-glibc 1000 count epyc 1-locks 0 simple 1 1 22298.899423 0.045
20240119-1800-glibc 1000 count epyc 1-locks 0 simple 8 1 166861.659200 0.048
20240119-1800-glibc 1000 count epyc 1-locks 0 simple 16 1 331570.935875 0.048
20240119-1800-glibc 1000 count epyc 1-locks 0 simple 32 1 645471.421336 0.050
20240119-1800-glibc 1000 count epyc 1-locks 0 simple 64 1 1108120.454727 0.058
20240119-1800-glibc 1000 count epyc 1-locks 0 simple 96 1 1312668.932134 0.073
20240119-1800-glibc 1000 count epyc 1-locks 0 simple 160 1 1635116.733089 0.098
20240119-1800-glibc 1000 count epyc 1-locks 0 simple 224 1 1783132.128066 0.126
20240119-1800-glibc 1000 count epyc 1-locks 0 prepared 1 1 24283.104430 0.041
20240119-1800-glibc 1000 count epyc 1-locks 0 prepared 8 1 186803.841612 0.043
20240119-1800-glibc 1000 count epyc 1-locks 0 prepared 16 1 370235.776944 0.043
20240119-1800-glibc 1000 count epyc 1-locks 0 prepared 32 1 728593.377640 0.044
20240119-1800-glibc 1000 count epyc 1-locks 0 prepared 64 1 1250440.781530 0.051
20240119-1800-glibc 1000 count epyc 1-locks 0 prepared 96 1 1487471.730865 0.065
20240119-1800-glibc 1000 count epyc 1-locks 0 prepared 160 1 1840148.623370 0.087
20240119-1800-glibc 1000 count epyc 1-locks 0 prepared 224 1 2024080.757330 0.111
20240119-1800-glibc 1000 count epyc 1-locks 1 simple 1 1 18762.054322 0.053
20240119-1800-glibc 1000 count epyc 1-locks 1 simple 8 1 140308.912252 0.057
20240119-1800-glibc 1000 count epyc 1-locks 1 simple 16 1 279253.064987 0.057
20240119-1800-glibc 1000 count epyc 1-locks 1 simple 32 1 550263.475651 0.058
20240119-1800-glibc 1000 count epyc 1-locks 1 simple 64 1 938016.090507 0.068
20240119-1800-glibc 1000 count epyc 1-locks 1 simple 96 1 1112006.909087 0.086
20240119-1800-glibc 1000 count epyc 1-locks 1 simple 160 1 1383560.600656 0.116
20240119-1800-glibc 1000 count epyc 1-locks 1 simple 224 1 1464116.966221 0.153
20240119-1800-glibc 1000 count epyc 1-locks 1 prepared 1 1 21189.952683 0.047
20240119-1800-glibc 1000 count epyc 1-locks 1 prepared 8 1 163339.179851 0.049
20240119-1800-glibc 1000 count epyc 1-locks 1 prepared 16 1 323197.394338 0.050
20240119-1800-glibc 1000 count epyc 1-locks 1 prepared 32 1 636916.700388 0.050
20240119-1800-glibc 1000 count epyc 1-locks 1 prepared 64 1 1098875.595150 0.058
20240119-1800-glibc 1000 count epyc 1-locks 1 prepared 96 1 1303909.283899 0.074
20240119-1800-glibc 1000 count epyc 1-locks 1 prepared 160 1 1616348.494153 0.099
20240119-1800-glibc 1000 count epyc 1-locks 1 prepared 224 1 1781332.245668 0.126
20240119-1800-glibc 1000 count epyc 1-locks 10 simple 1 1 14177.601564 0.071
20240119-1800-glibc 1000 count epyc 1-locks 10 simple 8 1 107872.478551 0.074
20240119-1800-glibc 1000 count epyc 1-locks 10 simple 16 1 213729.041697 0.075
20240119-1800-glibc 1000 count epyc 1-locks 10 simple 32 1 419551.028623 0.076
20240119-1800-glibc 1000 count epyc 1-locks 10 simple 64 1 734838.779059 0.087
20240119-1800-glibc 1000 count epyc 1-locks 10 simple 96 1 870648.602017 0.110
20240119-1800-glibc 1000 count epyc 1-locks 10 simple 160 1 1054818.832888 0.152
20240119-1800-glibc 1000 count epyc 1-locks 10 simple 224 1 1126375.328217 0.199
20240119-1800-glibc 1000 count epyc 1-locks 10 prepared 1 1 18000.618938 0.056
20240119-1800-glibc 1000 count epyc 1-locks 10 prepared 8 1 135605.093167 0.059
20240119-1800-glibc 1000 count epyc 1-locks 10 prepared 16 1 270687.425701 0.059
20240119-1800-glibc 1000 count epyc 1-locks 10 prepared 32 1 535994.644914 0.060
20240119-1800-glibc 1000 count epyc 1-locks 10 prepared 64 1 940119.891554 0.068
20240119-1800-glibc 1000 count epyc 1-locks 10 prepared 96 1 1118263.185956 0.086
20240119-1800-glibc 1000 count epyc 1-locks 10 prepared 160 1 1391993.445176 0.115
20240119-1800-glibc 1000 count epyc 1-locks 10 prepared 224 1 1542080.836103 0.145
20240119-1800-glibc 1000 count epyc 1-locks 100 simple 1 1 3703.684688 0.270
20240119-1800-glibc 1000 count epyc 1-locks 100 simple 8 1 27847.239259 0.287
20240119-1800-glibc 1000 count epyc 1-locks 100 simple 16 1 54330.282086 0.294
20240119-1800-glibc 1000 count epyc 1-locks 100 simple 32 1 105782.440215 0.303
20240119-1800-glibc 1000 count epyc 1-locks 100 simple 64 1 187547.936661 0.341
20240119-1800-glibc 1000 count epyc 1-locks 100 simple 96 1 222634.866936 0.431
20240119-1800-glibc 1000 count epyc 1-locks 100 simple 160 1 205960.867371 0.777
20240119-1800-glibc 1000 count epyc 1-locks 100 simple 224 1 236898.801830 0.946
20240119-1800-glibc 1000 count epyc 1-locks 100 prepared 1 1 4269.149378 0.234
20240119-1800-glibc 1000 count epyc 1-locks 100 prepared 8 1 30553.187040 0.262
20240119-1800-glibc 1000 count epyc 1-locks 100 prepared 16 1 57734.830268 0.277
20240119-1800-glibc 1000 count epyc 1-locks 100 prepared 32 1 79985.660191 0.400
20240119-1800-glibc 1000 count epyc 1-locks 100 prepared 64 1 75683.466562 0.846
20240119-1800-glibc 1000 count epyc 1-locks 100 prepared 96 1 71831.359652 1.336
20240119-1800-glibc 1000 count epyc 1-locks 100 prepared 160 1 65576.081558 2.440
20240119-1800-glibc 1000 count epyc 1-locks 100 prepared 224 1 68082.937547 3.290
20240119-1800-glibc 1000 count epyc 1-locks 1000 simple 1 1 157.407860 6.353
20240119-1800-glibc 1000 count epyc 1-locks 1000 simple 8 1 884.260758 9.047
20240119-1800-glibc 1000 count epyc 1-locks 1000 simple 16 1 1429.000702 11.197
20240119-1800-glibc 1000 count epyc 1-locks 1000 simple 32 1 2295.475523 13.940
20240119-1800-glibc 1000 count epyc 1-locks 1000 simple 64 1 3187.170919 20.081
20240119-1800-glibc 1000 count epyc 1-locks 1000 simple 96 1 3394.502199 28.281
20240119-1800-glibc 1000 count epyc 1-locks 1000 simple 160 1 3643.133640 43.918
20240119-1800-glibc 1000 count epyc 1-locks 1000 simple 224 1 3562.226329 62.882
20240119-1800-glibc 1000 count epyc 1-locks 1000 prepared 1 1 363.625696 2.750
20240119-1800-glibc 1000 count epyc 1-locks 1000 prepared 8 1 1887.595149 4.238
20240119-1800-glibc 1000 count epyc 1-locks 1000 prepared 16 1 3086.591586 5.184
20240119-1800-glibc 1000 count epyc 1-locks 1000 prepared 32 1 5166.876544 6.193
20240119-1800-glibc 1000 count epyc 1-locks 1000 prepared 64 1 6721.550691 9.522
20240119-1800-glibc 1000 count epyc 1-locks 1000 prepared 96 1 6904.928943 13.903
20240119-1800-glibc 1000 count epyc 1-locks 1000 prepared 160 1 7678.763501 20.837
20240119-1800-glibc 1000 count epyc 1-locks 1000 prepared 224 1 8107.044869 27.630
20240119-1800-glibc 32768 count epyc 1-locks 0 simple 1 1 22321.650036 0.045
20240119-1800-glibc 32768 count epyc 1-locks 0 simple 8 1 166289.433131 0.048
20240119-1800-glibc 32768 count epyc 1-locks 0 simple 16 1 328443.425016 0.049
20240119-1800-glibc 32768 count epyc 1-locks 0 simple 32 1 642013.967941 0.050
20240119-1800-glibc 32768 count epyc 1-locks 0 simple 64 1 1106143.828921 0.058
20240119-1800-glibc 32768 count epyc 1-locks 0 simple 96 1 1321076.831745 0.073
20240119-1800-glibc 32768 count epyc 1-locks 0 simple 160 1 1638668.049076 0.098
20240119-1800-glibc 32768 count epyc 1-locks 0 simple 224 1 1785153.500051 0.125
20240119-1800-glibc 32768 count epyc 1-locks 0 prepared 1 1 24941.592006 0.040
20240119-1800-glibc 32768 count epyc 1-locks 0 prepared 8 1 186515.164247 0.043
20240119-1800-glibc 32768 count epyc 1-locks 0 prepared 16 1 368997.405251 0.043
20240119-1800-glibc 32768 count epyc 1-locks 0 prepared 32 1 725943.236508 0.044
20240119-1800-glibc 32768 count epyc 1-locks 0 prepared 64 1 1253154.288084 0.051
20240119-1800-glibc 32768 count epyc 1-locks 0 prepared 96 1 1493855.162352 0.064
20240119-1800-glibc 32768 count epyc 1-locks 0 prepared 160 1 1842354.027593 0.087
20240119-1800-glibc 32768 count epyc 1-locks 0 prepared 224 1 2029824.267406 0.110
20240119-1800-glibc 32768 count epyc 1-locks 1 simple 1 1 18664.394739 0.054
20240119-1800-glibc 32768 count epyc 1-locks 1 simple 8 1 141977.649290 0.056
20240119-1800-glibc 32768 count epyc 1-locks 1 simple 16 1 281138.495013 0.057
20240119-1800-glibc 32768 count epyc 1-locks 1 simple 32 1 549319.698622 0.058
20240119-1800-glibc 32768 count epyc 1-locks 1 simple 64 1 939252.769214 0.068
20240119-1800-glibc 32768 count epyc 1-locks 1 simple 96 1 1110854.392658 0.086
20240119-1800-glibc 32768 count epyc 1-locks 1 simple 160 1 1358876.015813 0.118
20240119-1800-glibc 32768 count epyc 1-locks 1 simple 224 1 1462053.100818 0.153
20240119-1800-glibc 32768 count epyc 1-locks 1 prepared 1 1 21761.225962 0.046
20240119-1800-glibc 32768 count epyc 1-locks 1 prepared 8 1 162416.793958 0.049
20240119-1800-glibc 32768 count epyc 1-locks 1 prepared 16 1 322986.081209 0.050
20240119-1800-glibc 32768 count epyc 1-locks 1 prepared 32 1 636327.917067 0.050
20240119-1800-glibc 32768 count epyc 1-locks 1 prepared 64 1 1102187.529860 0.058
20240119-1800-glibc 32768 count epyc 1-locks 1 prepared 96 1 1308116.813313 0.073
20240119-1800-glibc 32768 count epyc 1-locks 1 prepared 160 1 1626611.151920 0.098
20240119-1800-glibc 32768 count epyc 1-locks 1 prepared 224 1 1789933.624832 0.125
20240119-1800-glibc 32768 count epyc 1-locks 10 simple 1 1 14193.402124 0.070
20240119-1800-glibc 32768 count epyc 1-locks 10 simple 8 1 107142.240281 0.075
20240119-1800-glibc 32768 count epyc 1-locks 10 simple 16 1 213939.625471 0.075
20240119-1800-glibc 32768 count epyc 1-locks 10 simple 32 1 418714.505578 0.076
20240119-1800-glibc 32768 count epyc 1-locks 10 simple 64 1 733800.219264 0.087
20240119-1800-glibc 32768 count epyc 1-locks 10 simple 96 1 864486.838993 0.111
20240119-1800-glibc 32768 count epyc 1-locks 10 simple 160 1 1045746.103598 0.153
20240119-1800-glibc 32768 count epyc 1-locks 10 simple 224 1 1123335.743598 0.199
20240119-1800-glibc 32768 count epyc 1-locks 10 prepared 1 1 17902.333414 0.056
20240119-1800-glibc 32768 count epyc 1-locks 10 prepared 8 1 136107.990702 0.059
20240119-1800-glibc 32768 count epyc 1-locks 10 prepared 16 1 269430.743288 0.059
20240119-1800-glibc 32768 count epyc 1-locks 10 prepared 32 1 531383.373350 0.060
20240119-1800-glibc 32768 count epyc 1-locks 10 prepared 64 1 937769.960052 0.068
20240119-1800-glibc 32768 count epyc 1-locks 10 prepared 96 1 1114836.274245 0.086
20240119-1800-glibc 32768 count epyc 1-locks 10 prepared 160 1 1402536.397142 0.114
20240119-1800-glibc 32768 count epyc 1-locks 10 prepared 224 1 1545813.139708 0.145
20240119-1800-glibc 32768 count epyc 1-locks 100 simple 1 1 4501.060858 0.222
20240119-1800-glibc 32768 count epyc 1-locks 100 simple 8 1 31560.147759 0.253
20240119-1800-glibc 32768 count epyc 1-locks 100 simple 16 1 63294.637590 0.253
20240119-1800-glibc 32768 count epyc 1-locks 100 simple 32 1 123991.808929 0.258
20240119-1800-glibc 32768 count epyc 1-locks 100 simple 64 1 223790.359981 0.286
20240119-1800-glibc 32768 count epyc 1-locks 100 simple 96 1 277780.471698 0.346
20240119-1800-glibc 32768 count epyc 1-locks 100 simple 160 1 338033.277427 0.473
20240119-1800-glibc 32768 count epyc 1-locks 100 simple 224 1 354852.038757 0.631
20240119-1800-glibc 32768 count epyc 1-locks 100 prepared 1 1 4250.653824 0.235
20240119-1800-glibc 32768 count epyc 1-locks 100 prepared 8 1 30431.230525 0.263
20240119-1800-glibc 32768 count epyc 1-locks 100 prepared 16 1 57554.187144 0.278
20240119-1800-glibc 32768 count epyc 1-locks 100 prepared 32 1 80985.994647 0.395
20240119-1800-glibc 32768 count epyc 1-locks 100 prepared 64 1 76325.854179 0.839
20240119-1800-glibc 32768 count epyc 1-locks 100 prepared 96 1 73339.452976 1.309
20240119-1800-glibc 32768 count epyc 1-locks 100 prepared 160 1 66893.449850 2.392
20240119-1800-glibc 32768 count epyc 1-locks 100 prepared 224 1 69110.753001 3.241
20240119-1800-glibc 32768 count epyc 1-locks 1000 simple 1 1 332.523898 3.007
20240119-1800-glibc 32768 count epyc 1-locks 1000 simple 8 1 2132.619478 3.751
20240119-1800-glibc 32768 count epyc 1-locks 1000 simple 16 1 3837.475771 4.169
20240119-1800-glibc 32768 count epyc 1-locks 1000 simple 32 1 5116.828449 6.254
20240119-1800-glibc 32768 count epyc 1-locks 1000 simple 64 1 4943.790785 12.946
20240119-1800-glibc 32768 count epyc 1-locks 1000 simple 96 1 4774.838727 20.105
20240119-1800-glibc 32768 count epyc 1-locks 1000 simple 160 1 4426.347952 36.147
20240119-1800-glibc 32768 count epyc 1-locks 1000 simple 224 1 4108.052623 54.527
20240119-1800-glibc 32768 count epyc 1-locks 1000 prepared 1 1 934.133083 1.071
20240119-1800-glibc 32768 count epyc 1-locks 1000 prepared 8 1 6876.388514 1.163
20240119-1800-glibc 32768 count epyc 1-locks 1000 prepared 16 1 13503.337871 1.185
20240119-1800-glibc 32768 count epyc 1-locks 1000 prepared 32 1 26364.146468 1.214
20240119-1800-glibc 32768 count epyc 1-locks 1000 prepared 64 1 46858.842128 1.366
20240119-1800-glibc 32768 count epyc 1-locks 1000 prepared 96 1 53814.282138 1.784
20240119-1800-glibc 32768 count epyc 1-locks 1000 prepared 160 1 49560.633178 3.228
20240119-1800-glibc 32768 count epyc 1-locks 1000 prepared 224 1 42696.816399 5.246
20240119-1800-glibc 1000 count epyc 2-mempool 0 simple 1 1 22426.163520 0.045
20240119-1800-glibc 1000 count epyc 2-mempool 0 simple 8 1 167330.841505 0.048
